40,11
27,16
51,13
15,2
14,6
66,9
56,17
31,13
24,4
28,4
28,10
17,18
4,12
2,13
64,10
26,14
68,16
23,17
53,10
5,15
40,7
24,9
48,4
34,4
20,12
31,6
20,8
15,6
46,1
52,13
52,9
9,7
46,15
20,10
25,12
42,15
40,13
9,16
27,3
7,9
28,18
23,5
48,4
6,2
5,14
35,17
46,17
15,10
17,6
58,10
32,9
30,0
57,8
24,7
3,12
40,0
13,9
51,12
9,4
67,6
42,16
33,6
23,10
34,10
66,11
31,7
49,14
27,11
42,13
57,14
25,12
14,0
61,16
14,8
33,10
28,4
15,4
27,16
48,14
12,11
46,10
67,14
49,13
52,9
23,6
28,9
9,5
11,18
18,0
13,4
57,17
49,13
30,7
0,13
60,15
8,5
44,3
47,10
50,15
54,2
40,9
7,8
21,8
17,9
19,18
13,11
3,14
27,17
8,7
12,10
19,4
68,1
49,13
22,13
45,9
40,11
8,14
18,8
54,13
39,3
14,7
11,9
54,8
8,17
41,13
21,16
60,8
57,8
17,9
52,10
25,5
10,14
55,10
20,0
46,11
29,9
58,9
37,11
12,12
57,6
59,19
21,12
40,16
24,11
46,3
19,8
34,12
9,10
30,19
52,12
20,7
43,18
4,3
42,11
41,1
23,7
42,8
6,4
10,16
52,12
5,6
29,9
46,12
35,9
37,15
47,7
10,1
35,6
45,8
41,7
26,14
5,8
16,0
8,9
37,6
22,12
26,3
17,6
32,16
34,14
44,6
64,15
25,14
53,18
26,13
8,8
28,4
25,2
17,4
41,6
12,12
56,12
34,16
10,5
17,5
28,14
43,16
27,11
17,5
42,6
28,5
34,2
39,11
47,10
1,13
18,14
44,7
17,8
40,9
47,1
2,11
9,16
14,10
34,13
19,10
54,9
37,17
51,4
24,3
14,15
10,18
41,11
43,14
66,13
27,13
60,9
23,7
61,4
55,1
11,7
25,18
52,14
36,16
11,3
53,3
36,14
67,17
40,12
1,11
33,4
27,10
22,9
0,9
30,7
18,14
46,0
12,19
14,7
40,9
15,10
54,14
38,11
20,6
7,2
5,14
51,14
30,5
26,12
30,13
45,7
53,7
61,9
41,8
8,10
54,4
4,7
21,7
18,11
52,11
46,4
18,7
15,14
19,10
10,8
30,12
63,9
52,10
58,15
7,8
55,12
11,10
32,10
40,16
12,15
20,11
6,10
33,17
26,12
31,6
35,7
30,6
11,8
63,18
62,14
35,0
28,6
12,10
15,10
27,7
47,17
26,7
54,10
6,8
60,3
61,3
22,9
10,12
48,13
33,6
6,14
63,5
4,9
42,13
15,8
60,12
6,9
21,11
32,19
40,10
23,0
37,7
19,8
12,15
41,4
63,7
52,19
18,17
48,18
47,18
66,8
28,17
15,9
4,8
50,10
27,1
43,5
14,10
15,10
44,12
49,9
12,8
30,6
6,9
15,14
22,9
37,7
50,3
17,3
28,5
12,17
69,12
64,0
26,8
45,10
31,7
62,13
13,9
46,12
65,10
7,13
7,10
55,8
54,11
14,13
63,14
25,8
36,8
9,10
45,16
32,8
69,5
9,11
9,15
16,1
14,9
63,7
22,5
53,8
27,17
15,14
64,10
45,8
20,11
22,6
28,6
Writing this to a file.
