110,17
73,6
97,19
69,72
76,44
88,63
94,23
21,3
30,42
66,42
66,64
79,8
74,50
72,3
70,64
80,12
74,6
13,7
99,72
75,37
54,69
70,63
62,74
56,42
34,50
45,60
58,14
5,44
108,71
66,35
90,23
47,69
68,21
58,8
87,10
48,37
110,51
71,22
97,49
21,31
74,16
13,43
94,50
28,64
67,28
97,23
108,7
5,56
79,44
128,72
102,71
52,70
55,54
70,61
65,10
86,70
83,55
105,58
71,42
81,68
56,30
31,44
37,24
24,56
88,33
45,45
47,4
41,25
64,51
55,28
87,58
68,70
51,30
52,46
47,32
74,42
37,42
49,22
94,36
74,25
84,32
81,4
47,19
66,23
37,76
42,31
7,67
33,8
32,70
19,66
119,7
87,19
28,61
70,11
58,37
78,43
82,65
61,24
40,13
92,56
110,31
53,78
91,70
23,7
41,8
19,9
49,12
49,15
78,61
58,32
41,50
74,71
87,27
12,11
115,7
110,1
14,28
8,46
44,11
61,49
68,21
57,71
100,14
78,15
47,51
91,6
58,14
55,22
15,23
90,48
87,67
0,12
45,24
58,70
108,65
67,79
112,63
35,65
50,2
79,28
129,9
91,2
110,14
62,25
108,65
81,46
96,58
47,16
92,9
66,26
26,53
89,8
58,73
64,17
103,71
45,53
96,22
28,66
32,14
98,58
75,28
83,79
68,58
89,55
43,37
101,21
0,63
49,60
115,62
55,61
80,12
59,62
54,70
54,15
99,52
44,18
16,73
31,28
46,30
96,20
82,28
86,37
23,12
115,16
96,11
14,62
42,50
87,64
31,74
103,68
26,26
62,10
88,30
8,51
79,43
26,4
89,14
33,25
55,59
104,60
90,67
48,56
77,65
101,72
63,51
72,36
58,29
15,46
86,7
37,71
64,1
7,22
76,48
48,11
65,56
92,79
107,23
49,74
70,49
12,21
64,16
63,65
105,4
64,51
89,11
98,71
37,69
123,66
101,63
33,53
63,16
66,4
74,14
57,49
59,73
90,12
81,15
78,10
63,33
47,42
25,32
44,31
70,23
52,53
8,12
68,70
66,9
36,29
86,23
61,72
52,4
100,65
34,76
29,64
75,20
57,4
28,67
16,58
84,11
43,21
123,29
123,31
103,30
22,8
92,42
74,77
27,77
32,65
66,25
44,58
8,77
53,4
17,32
64,46
52,34
109,7
66,72
128,37
21,62
109,50
57,24
102,64
46,14
26,29
34,9
28,32
95,7
80,10
45,44
97,21
92,28
17,54
85,16
60,36
25,70
42,76
50,16
29,72
49,53
37,23
88,53
44,32
28,14
66,49
59,49
44,47
64,34
54,27
95,28
68,28
109,43
66,55
64,51
61,46
130,50
28,7
91,9
38,9
62,0
77,70
27,21
41,54
82,37
63,42
109,77
114,9
72,23
118,8
61,8
88,22
66,23
61,79
74,78
40,64
81,63
89,67
60,32
5,64
106,18
119,7
10,54
28,28
28,71
69,12
84,31
91,53
104,57
31,49
26,67
74,23
67,50
110,70
24,46
35,32
21,61
52,51
83,63
68,34
71,72
61,3
61,8
69,62
76,25
36,27
53,36
95,46
90,54
23,32
43,30
46,46
67,51
31,33
79,37
22,63
36,55
101,21
20,43
59,14
89,23
5,4
102,48
51,30
90,25
84,76
82,28
Writing this to a file.
