40,3
24,6
48,5
13,2
13,2
60,7
52,9
21,3
16,0
24,0
24,8
16,8
4,8
2,3
56,8
24,5
60,6
13,7
50,9
5,9
33,6
21,7
41,4
28,0
13,8
24,4
16,0
5,2
45,1
45,7
48,2
5,6
40,7
16,1
24,3
34,9
40,9
8,8
27,0
0,3
25,9
13,1
45,1
0,1
4,7
34,9
45,7
5,7
16,2
58,9
32,8
24,0
48,5
21,5
2,3
37,0
13,6
49,9
8,0
60,5
35,9
24,2
16,3
24,7
60,5
24,3
40,4
20,4
36,9
48,7
24,9
12,0
51,9
10,4
26,4
25,0
9,0
21,8
45,8
11,4
42,4
60,4
40,5
45,2
16,6
21,3
0,4
5,8
11,0
5,3
56,7
45,5
21,5
0,4
51,9
8,1
40,2
40,3
40,6
50,0
40,3
4,8
21,7
9,0
13,8
5,2
0,5
21,8
8,5
9,4
13,1
60,1
45,6
12,4
45,0
40,1
0,7
8,4
44,4
33,0
12,0
8,8
51,0
8,8
33,9
21,6
51,0
48,1
8,2
48,6
24,4
0,5
45,3
16,0
45,9
25,9
56,7
28,9
8,2
51,0
59,9
21,2
40,7
20,4
45,2
18,4
33,9
5,2
29,9
45,5
12,4
40,8
2,3
36,3
40,1
17,4
40,1
0,3
4,7
49,9
5,0
27,9
40,9
33,6
29,9
45,0
0,0
28,4
45,6
34,5
24,5
3,6
12,0
5,1
36,3
16,4
16,3
10,0
25,9
33,6
40,0
58,9
16,5
52,9
26,4
0,6
21,1
24,1
10,4
40,5
5,5
48,3
32,9
1,2
16,1
19,4
40,7
19,4
13,3
41,4
27,4
27,0
35,9
45,9
0,9
16,8
37,1
8,4
37,0
37,1
1,1
0,8
13,6
27,4
16,7
50,9
37,9
42,4
21,0
5,7
8,9
35,9
42,4
57,9
26,4
56,8
16,6
60,3
52,0
5,4
21,9
45,4
32,7
8,0
45,3
34,5
60,8
36,3
0,5
26,0
18,4
16,3
0,2
24,4
8,5
40,0
10,9
8,1
37,2
12,9
45,4
37,9
13,6
1,1
5,6
43,4
21,4
16,9
28,4
36,0
53,1
60,3
40,2
1,1
50,0
4,7
13,7
11,9
45,4
37,2
8,7
11,4
10,4
8,4
24,6
60,0
45,9
58,9
0,6
53,8
8,3
32,8
32,7
5,8
13,2
0,4
32,7
24,3
24,2
34,0
29,0
3,5
57,9
53,8
25,0
21,6
8,2
8,9
21,4
37,9
25,4
44,4
0,0
52,0
52,0
16,5
8,6
40,6
32,0
5,7
60,1
3,6
36,9
12,4
60,8
0,0
21,2
24,9
34,0
21,0
27,0
13,5
12,9
35,0
60,7
51,9
16,9
48,8
40,8
60,1
24,9
12,9
4,8
40,8
25,0
40,4
11,4
5,8
43,4
49,0
3,5
21,0
0,8
13,5
21,3
35,4
48,1
10,0
19,4
11,9
60,8
61,0
17,4
35,4
21,5
52,9
13,7
40,6
57,9
5,3
5,1
48,6
48,4
8,6
53,8
25,4
34,5
2,4
36,9
25,4
60,2
3,5
9,9
8,0
8,6
59,0
13,1
45,0
26,9
5,4
60,6
37,2
20,4
21,6
26,0
Writing this to a file.
